from_id,to_id
124879,225761
124880,1891
124880,5867
124880,6228
124880,26781
124880,40387
124880,126230
124880,140788
124880,217934
124881,1891
124881,5867
124881,107084
124881,120267
124881,152808
124881,218795
124882,1891
124882,84955
124882,209020
124883,1891
124883,225341
124884,1891
124884,5867
124884,6228
124884,80391
124884,81551
124884,91912
124885,1891
124885,5867
124886,1891
124886,5867
124886,6228
124887,1830
124887,1891
124887,5867
124887,6228
124887,90327
124887,130490
124887,131552
124887,160689
124888,1891
124888,5867
124888,138910
124888,144045
124888,162457
124908,1119
124908,137120
124953,5867
124992,1891
124992,18298
124992,212229
125062,1891
125062,5867
125062,6228
125062,18498
125062,88685
125063,1891
125063,5867
125063,9622
125063,25994
125063,73399
125063,180239
125064,1830
125064,1891
125064,5867
125064,6228
125064,116814
125064,127025
125064,144328
125065,1830
125065,1891
125065,5867
125065,6228
125065,98199
125066,1891
125067,1891
125067,49326
125067,149607
125068,1891
125068,5867
125070,1891
125070,78367
125070,113119
125070,141907
125070,499947
125071,1891
125071,5867
125071,6228
125072,1891
125073,1891
125073,5867
125073,6228
125073,96258
125073,112575
125073,159211
125073,169275
125074,1830
125074,1891
125074,5867
125074,6228
125074,114393
125074,173914
125075,1891
125076,1891
125076,5867
125076,139735
125077,1830
125077,1891
125077,5867
125077,6228
125077,80356
125078,1830
125078,1891
125078,5867
125078,6215
125078,6228
125078,80637
125078,135614
125078,135680
125078,135681
125146,27093
125146,40187
125146,77581
125232,1891
125232,5867
125232,147580
125232,161485
125232,214115
125233,1891
125233,5867
125235,1891
125235,5867
125235,6228
125236,1891
125237,1830
125237,1891
125237,5867
125237,6228
125238,1891
125238,5867
125238,72881
125238,82046
125238,96308
125238,200861
125238,291403
125240,1830
125240,1891
125240,5867
125240,122443
125240,167283
125240,220395
125241,1830
125241,1891
125241,5867
125241,150703
125242,1830
125242,1891
125242,5867
125242,6228
125242,143453
125243,1891
125243,93917
125243,98672
125243,111010
125243,199260
125243,222616
125244,1891
125244,5867
125244,105992
125244,194123
125246,1830
125246,1891
125246,5867
125246,6228
125246,24484
125246,27325
125246,146020
125246,159599
125341,5867
125341,52685
125341,184036
125341,212229
125348,120436
125353,1830
125353,1891
125353,5867
125353,70494
125353,103246
125353,150585
125353,225335
125354,1891
125354,5867
125354,6228
125354,25994
125355,1891
125355,5867
125355,6228
125355,19299
125356,1891
125356,5867
125356,5935
125356,92639
125356,107467
125357,1891
125357,5867
125357,145858
125357,203903
125359,1830
125359,1891
125359,5867
125359,96942
125361,1830
125361,1891
125361,5867
125361,6228
125361,288417
125362,1891
125362,5867
125362,6228
125362,34869
125362,81001
125362,117930
125362,186929
125363,1891
125363,5867
125363,6228
125363,167280
125365,1891
125365,5867
125366,1830
125366,1891
125366,5867
125366,6228
125366,66552
125366,76726
125366,76783
125366,88018
125366,103049
125366,108400
125366,108835
125366,132729
125366,145654
125366,161365
125367,1891
125367,5867
125368,1891
125368,5867
125368,145711
125369,1891
125369,5867
125369,6228
125369,33027
125511,72018
125511,72643
125511,116244
125550,1891
125550,96308
125552,1891
125552,63395
125552,103756
125552,105498
125552,153719
125559,1830
125559,1891
125559,83418
125559,142966
125559,199322
125559,207617
125559,216049
125560,1891
125560,5867
125561,1891
125561,5861
125561,5867
125561,227541
125562,1830
125562,1891
125562,5867
125562,6228
125562,25994
125562,87972
125562,91904
125562,113403
125562,114085
125562,123289
125563,1891
125563,5867
125563,6228
125563,25994
125563,102783
125563,219440
125565,1830
125565,1891
125565,5867
125565,6228
125565,105978
125566,1891
125566,5867
125566,114404
125566,149540
125567,1891
125567,5867
125567,120270
125568,1891
125569,1830
125569,1891
125569,5867
125569,6228
125569,55555
125569,91415
125569,115590
125570,1891
125570,6228
125772,1891
125772,5867
125772,6228
125772,96907
125772,134204
125772,194893
125772,220912
125773,1891
125773,5867
125775,1830
125775,1891
125775,5867
125775,5935
125775,6228
125775,25994
125775,65397
125775,67443
125775,71510
125775,90876
125775,125068
125775,144738
125775,157362
125775,177058
125776,1891
125776,31484
125776,47985
125776,89934
125776,107474
125776,108400
125776,110123
125776,146124
125776,172978
125776,175937
125776,202869
125776,219646
125777,1830
125777,1891
125777,5867
125777,6228
125777,108254
125779,1891
125779,6228
125779,90479
125779,120956
125779,145305
125780,1891
125780,5867
125780,5935
125781,1891
125781,96550
125782,1891
125782,5867
125783,1830
125783,1891
125783,5867
125783,6228
125783,129943
125784,1830
125784,1891
125784,4291
125784,34039
125784,88151
125784,88340
125784,178997
125785,1891
125785,5867
125785,46627
125785,47985
125785,98739
125785,136789
125785,190758
125786,1891
125786,96945
125786,149929
125787,1891
125787,5867
125787,6228
125787,41900
125787,80391
125787,95696
125787,113669
125787,130134
125787,151593
125787,292089
125788,1891
125788,5867
125788,5935
125788,47985
125788,71501
125788,94682
125788,105535
125788,145128
125788,148228
125788,182195
125788,293195
125794,5867
125794,18951
125794,103622
125815,1830
125815,1891
125815,5867
125815,6228
125815,25994
125815,59724
125815,62136
125815,64028
125815,66564
125815,89095
125815,93237
125815,95220
125815,96537
125815,173743
125815,284577
125815,702048
125815,717647
125902,1891
125902,5867
125902,6228
125902,66268
125902,83931
125903,1830
125903,1891
125903,5867
125903,6228
125904,1891
125905,1891
125905,5867
125905,6228
125905,210499
125906,1830
125906,1891
125906,5867
125906,6228
125906,214439
125906,289322
125907,1891
125908,1830
125908,1891
125908,6228
125908,65725
125908,88017
125908,220626
125910,1891
125910,103745
125910,222738
125912,1830
125912,1891
125912,6228
125912,100853
125913,1891
125913,64596
125914,1891
125915,1891
125915,5867
125918,1891
125918,5867
125918,6228
125920,1891
125920,5867
125920,6228
126105,1891
126105,5867
126105,6228
126105,61853
126105,62967
126105,63468
126105,71514
126106,1830
126106,1891
126106,5867
126106,6228
126106,66085
126106,67180
126106,202588
126107,1830
126107,1891
126107,5867
126107,6228
126107,33447
126107,66029
126107,129261
126107,163907
126107,203594
126107,209211
126108,1830
126108,1891
126108,5867
126108,6228
126108,128146
126111,1891
126111,5867
126111,6228
126111,25994
126114,1891
126114,86479
126118,1830
126118,1891
126118,5867
126118,63947
126118,286965
126120,1891
126120,5867
126120,6228
126120,84036
126120,167280
126120,173634
126121,1891
126121,6228
126121,46743
126121,127018
126121,149545
126121,227550
126122,1891
126211,1891
126211,5867
126211,6228
126211,170296
126212,1891
126212,5867
126212,6228
126212,24322
126212,67211
126212,102604
126213,1891
126213,5867
126213,6228
126214,1830
126214,1891
126214,5867
126214,6228
126219,1891
126219,121151
126220,1891
126220,5867
126220,25855
126220,25994
126220,73770
126220,77585
126220,80647
126220,90312
126220,107579
126220,158116
126220,191673
126220,277027
126221,1830
126221,1891
126221,5867
126221,6228
126221,25994
126222,1891
126222,30865
126222,323345
126223,1891
126223,77412
126223,83427
126223,144327
126224,1891
126224,6228
126224,64942
126224,67161
126224,67361
126224,67629
126224,82262
126224,97492
126224,173914
126224,294664
126225,1891
126225,5867
126225,151019
126226,1891
126226,81326
126226,81444
126226,103056
126226,116485
126226,135624
126226,262687
126227,1830
126227,1891
126227,5867
126227,65782
126227,85232
126227,92080
126227,96936
126227,97856
126227,101413
126227,165831
126227,199256
126227,286880
126230,5867
126230,124880
126230,139118
126230,145765
126230,158580
126230,275085
126332,1891
126332,5867
126422,5867
126422,111367
126489,1891
126489,5867
126489,6225
126489,6228
126489,88060
126489,158042
126490,1891
126490,5867
126490,105980
126490,122351
126490,133670
126490,137511
126490,210421
126490,219647
126491,1830
126491,1891
126491,5867
126491,6228
126491,96547
126491,110927
126491,128278
126491,199604
126491,202089
126491,215660
126494,1891
126494,37379
126494,62982
126494,63276
126494,117797
126494,175691
126496,1891
126496,5867
126496,82041
126496,109943
126499,1891
126499,5867
126499,6228
126499,25994
126499,35785
126499,97306
126503,1891
126503,5867
126503,6228
126503,52959
126503,62675
126503,117121
126503,135256
126503,760038
126505,1830
126505,1891
126505,5867
126505,6228
126505,33358
126505,100480
126505,128860
126505,142520
126505,154096
126505,168825
126505,216855
126505,221714
126505,294512
126507,1891
126507,5867
126507,6228
126508,1891
126508,82986
126508,224753
126510,1830
126510,1891
126510,5867
126510,6228
126510,30513
126510,41368
126510,72647
126510,83525
126510,111051
126561,27428
126572,1290
126572,9113
126572,28282
126572,62128
126572,89877
126572,89945
126572,126804
126572,153292
126572,153698
126572,186499
126572,194219
126572,310662
126572,858859
126601,80906
126602,44090
126602,44498
126602,106466
126602,194219
126677,5867
126677,5935
126703,5867
126703,182767
126712,1830
126712,1891
126712,5867
126712,6228
126712,57089
126712,66434
126712,81554
126712,88005
126712,88233
126712,97479
126712,112263
126712,144031
126712,147218
126712,181599
126801,5867
126801,25994
126801,76109
126801,108392
126801,198119
126801,717623
126804,1830
126804,5867
126804,8030
126804,11712
126804,24388
126804,25994
126804,65267
126804,66982
126804,67273
126804,82399
126804,106466
126804,112134
126804,114623
126804,116244
126804,126572
126804,142634
126804,145789
126804,151775
126804,201461
126834,1891
126835,1891
126835,198087
126836,1891
126836,5867
126836,6228
126836,199431
126838,1891
126838,5867
126838,5935
126838,6228
126838,77130
126839,1830
126839,1891
126839,5867
126839,6228
126839,64647
126839,128869
126839,143299
126839,178985
126841,1830
126841,1891
126841,5867
126841,6228
126841,122045
126842,1891
126843,1830
126843,1891
126843,5867
126843,6228
126843,80238
126843,98006
126843,113668
126843,220513
126844,1830
126844,1891
126844,5867
126844,6228
126844,19783
126844,19818
126844,25994
126844,201072
126846,1891
126846,5867
126846,88691
126846,111927
126846,201447
126847,1891
126847,5867
126849,1891
126849,5867
126849,98667
126849,101762
126849,174238
126851,1891
126851,108678
126851,129576
126851,149546
126851,181599
126855,1891
126855,5867
126855,5935
126855,6228
126855,13938
126855,124884
126995,1830
126995,1891
126995,5867
126995,6228
126995,68850
126995,132442
126995,141983
127001,1830
127001,6228
127001,51828
127001,64073
127001,106455
127001,177500
127001,222582
127013,1830
127013,1891
127013,5867
127013,6228
127013,64070
127014,1830
127014,1891
127014,5867
127014,63288
127014,73764
127014,127017
127014,129948
127017,1830
127017,1891
127017,5867
127017,6228
127017,127014
127017,147214
127018,1830
127018,1891
127018,5867
127018,6228
127018,88897
127018,149545
127019,1891
127020,1891
127023,1891
127023,58940
127023,70483
127023,79532
127023,98661
127023,156695
127025,1830
127025,1891
127025,5867
127025,6228
127025,66563
127025,114086
127025,116814
127025,125064
127025,144328
127025,190352
127026,1891
127026,5867
127026,6228
127026,72023
127026,86362
127026,147917
127026,159549
127026,176004
127027,1891
127029,1891
127030,1830
127030,1891
127030,5867
127030,6228
127030,105531
127030,105533
127152,1830
127152,1891
127152,5867
127152,150791
127153,1830
127153,1891
127153,5867
127153,6228
127154,1891
127154,5867
127154,6228
127154,120950
127154,164396
127154,206595
127155,1891
127155,5867
127155,82548
127155,199431
127156,1830
127156,1891
127156,5867
127156,6228
127156,33447
127156,105623
127156,128584
127156,163907
127156,252027
127157,1891
127157,109692
127157,218146
127158,1830
127158,1891
127159,1891
127159,106945
127159,109934
127161,1830
127161,1891
127161,5867
127161,6228
127161,32613
127161,77952
127161,103053
127161,109943
127161,119883
127161,200055
127163,1891
127163,5867
127163,6228
127164,1830
127164,1891
127164,5867
127164,6228
127164,133031
127164,151589
127164,288652
127165,1830
127165,1891
127165,5867
127165,6228
127165,292429
127166,1891
127166,5867
127166,6228
127166,159214
127166,186129
127166,594962
127167,1891
127167,38395
127167,65887
127167,66564
127167,66704
127167,72058
127167,92629
127167,92636
127167,95727
127167,97780
127167,105984
127167,108832
127167,148926
127167,154775
127167,160994
127167,199256
127167,201041
127167,201723
127176,5867
127176,63395
127176,108252
127176,109682
127176,142941
127283,2013
127283,5867
127283,26648
127283,49973
127283,57265
127283,65729
127283,68787
127286,5867
127379,1891
127379,57648
127379,62682
127379,88887
127379,174238
127379,221109
127379,290828
127379,639773
127390,1891
127390,5867
127390,6228
127390,65127
127390,137109
127390,137400
127390,142726
127391,1830
127391,1891
127391,5867
127391,6228
127391,119875
127391,144950
127392,1830
127392,1891
127392,5867
127392,6228
127392,23497
127392,75669
127392,96799
127392,97299
127392,98833
127392,98834
127392,99026
127392,104002
127392,127393
127392,149096
127392,224109
127393,1830
127393,1891
127393,5867
127393,6228
127393,75669
127393,104002
127393,127392
127393,224109
127394,1830
127394,1891
127394,5867
127394,6228
127394,25994
127394,83291
127394,89410
127394,221245
127395,1891
127395,5867
127395,5935
127395,6228
127395,108237
127395,346899
127396,1891
127396,5867
127396,6228
127396,25994
127396,79850
127396,91913
127396,94422
127396,165394
127397,1891
127397,5867
127397,6228
127397,205096
127399,1830
127399,1891
127399,5867
127399,5935
127399,6228
127399,79530
127399,92853
127399,175245
127400,1891
127400,5867
127402,1891
127402,62266
127402,66233
127402,67175
127402,77948
127402,78072
127402,81258
127402,104292
127402,116259
127402,117126
127402,144577
127402,174131
127402,175937
127402,221662
127403,1891
127404,1891
127404,5867
127404,6228
127404,102607
127405,1891
127405,5867
127405,6228
127405,101776
127405,102017
127405,121332
127405,737721
127406,1891
127406,5867
127406,6228
127407,1891
127407,5867
127407,66704
127407,74481
127407,117621
127407,121151
127407,191624
127408,1830
127408,1891
127408,5867
127408,6228
127408,423464
127533,3219
127533,59724
127533,105531
127533,105533
127582,1891
127582,5867
127582,85420
127582,91050
127582,121559
127582,122042
127582,128594
127582,159229
127582,163132
127582,174236
127582,204084
127582,219350
127606,1830
127606,1891
127606,5867
127606,6228
127606,17044
127606,17725
127606,108247
127607,1830
127607,1891
127607,5867
127607,6228
127608,1891
127609,1891
127609,98418
127609,143046
127609,162609
127609,214410
127609,253478
127609,455241
127609,547161
127609,591322
127609,1081313
127611,1830
127611,1891
127611,5867
127611,6228
127612,1891
127612,5867
127613,1830
127613,1891
127613,5867
127613,6228
127613,761412
127615,1891
127615,5867
127615,6228
127615,116807
127615,147220
127615,645559
127616,1891
127616,5867
127616,6228
127617,1830
127617,1891
127617,5867
127617,6228
127617,132289
127617,132734
127617,141906
127617,170585
127617,220686
127618,1891
127618,5867
127618,6228
127619,1830
127619,1891
127619,80906
127619,114394
127619,139907
127619,163143
127619,172318
127619,204341
127620,1830
127620,1891
127620,5867
127620,6228
127620,142052
127621,1891
127621,5867
127763,5867
127763,153292
127763,153698
127763,279270
127763,310984
127786,66633
127791,1891
127791,5867
127791,6228
127792,1830
127792,1891
127792,5867
127792,6228
127793,1891
127793,114089
127797,1891
127797,6228
127797,148113
127797,158040
127797,315598
127799,1891
127799,5867
127799,6228
127799,71201
127799,75672
127799,150644
127802,1891
127802,5935
127802,79373
127802,286249
127805,1891
127805,5867
127805,14274
127805,90942
127805,95696
127805,109423
127958,5867
128000,1830
128000,1891
128000,5867
128000,6228
128001,1830
128001,1891
128001,5867
128001,6228
128001,53478
128001,148933
128002,1891
128002,64722
128002,85434
128002,111368
128002,221107
128003,1891
128003,5867
128003,6228
128003,25994
128003,71201
128004,1891
128004,73509
128005,1891
128005,5867
128005,6228
128005,35657
128005,62680
128005,67358
128005,121820
128005,217520
128006,1830
128006,1891
128006,6228
128006,102615
128006,224109
128006,487649
128007,1891
128007,5867
128007,41937
128007,109934
128007,111282
128007,143817
128008,1891
128008,5870
128008,6228
128008,118364
128008,394774
128009,1891
128009,5867
128010,1891
128010,5867
128010,22981
128010,90317
128010,91653
128010,99179
128010,132735
128010,144329
128010,200765
128010,223687
128011,1830
128011,1891
128011,5867
128011,6228
128011,171673
128011,199320
128012,1830
128012,1891
128012,5867
128012,69631
128012,116485
128012,144449
128012,292240
128016,1830
128016,1891
128016,5867
128016,6228
128016,67272
128016,84807
128016,89657
128016,99035
128016,117929
128016,147386
128016,147912
128016,218771
128133,1830
128133,1891
128133,67462
128138,5867
128138,112260
128143,5867
128143,5935
128143,25855
128144,1891
128146,1891
128146,5867
128146,126108
128148,5867
128149,1891
128149,5867
128149,90513
128149,95670
128149,181295
128150,1891
128150,5867
128150,121153
128150,143815
128150,220810
128151,1891
128151,29859
128151,94424
128151,103023
128151,104958
128151,129580
128151,312109
128152,1891
128152,5867
128152,6228
128152,88244
128152,144440
128152,152562
128152,188821
128152,292089
128153,1891
128153,5867
128153,6228
128153,66029
128153,129261
128154,1891
128155,1891
128155,5867
128155,89778
128156,1891
128156,5867
128156,6228
128156,154931
128156,163509
128156,515935
128157,1891
128157,5867
128157,78072
128157,107471
128157,217157
128157,225019
128158,1830
128158,1891
128158,5867
128158,6228
128158,69632
128158,94674
128158,98125
128158,102784
128160,1891
128162,1891
128162,5867
128163,1891
128276,1891
128276,5867
128276,6228
128276,133308
128277,1891
128278,1891
128278,5867
128278,5935
128278,6228
128278,54745
128278,93402
128278,126491
128278,202089
128278,222106
128279,1891
128279,233029
128280,1891
128280,115596
128280,118751
128280,124123
128280,151962
128281,1830
128281,1891
128281,5867
128281,6228
128281,52959
128281,70036
128281,71386
128281,149107
128281,222413
128282,1891
128283,1891
128283,5867
128283,97984
128283,846601
128284,1830
128284,1891
128284,5867
128284,6228
128285,1830
128285,1891
128285,79334
128285,208847
128285,217318
128285,217996
128286,1830
128286,1891
128286,5867
128286,6228
128286,137255
128286,139720
128287,1891
128288,1891
128288,5867
128290,1830
128290,1891
128290,5867
128290,145138
128292,1891
128294,1891
128294,5867
128294,6228
128294,86770
128296,1830
128296,1891
128296,5867
128296,6228
128298,1891
128298,219029
128305,5867
128305,216190
128335,5867
128335,218772
128477,5867
128477,5912
128477,72650
128477,98672
128477,137724
128477,144751
128477,151210
128477,225759
128572,29694
128572,39705
128572,64520
128572,98537
128572,103056
128572,129078
128572,240263
128572,316847
128572,323200
128583,1891
128583,5867
128583,51538
128583,67614
128583,92857
128583,95959
128583,144437
128583,163253
128583,172507
128583,198210
128584,1891
128584,5867
128584,6228
128584,66514
128584,109020
128584,127156
128584,128285
128585,1830
128585,1891
128585,5867
128585,6228
128585,106620
128585,106859
128585,116105
128585,117619
128586,1891
128586,103753
128586,176608
128587,1830
128587,1891
128587,6228
128587,78770
128587,83172
128587,84582
128587,90315
128587,97635
128587,101515
128587,110118
128587,134207
128587,145301
128587,173971
128587,204218
128587,564989
128587,630349
128588,1830
128588,1891
128588,5867
128588,82648
128589,1891
128589,5867
128589,6228
128590,1891
128591,1830
128591,1891
128591,5867
128591,6228
128591,144569
128593,1891
128593,5867
128593,6228
128593,71751
128593,96304
128593,127167
128593,137703
128593,138901
128593,203594
128594,1830
128594,1891
128594,5867
128594,6228
128594,70829
128594,121559
128594,158770
128594,288825
128595,1891
128595,82984
128595,100467
128595,180530
128595,200059
128596,1891
128598,1830
128598,1891
128598,5867
128598,6228
128598,30513
128598,37280
128598,114586
128599,1830
128599,1891
128599,5867
128599,59495
128599,66725
128599,95685
128599,97987
128599,109414
128670,55628
128673,5867
128673,5872
128673,5935
128682,1891
128682,13755
128785,5867
128785,6228
128785,25994
128852,1891
128852,5867
128852,6228
128852,76109
128852,198119
128854,1891
128854,5867
128854,6228
128857,1891
128858,1891
128858,127013
128859,1830
128859,1891
128859,5867
128859,6228
128859,182648
128859,196063
128860,1891
128860,5867
128860,126505
128861,1891
128861,5867
128861,6228
128861,25994
128861,52623
128861,83418
128861,91408
128861,149100
128861,173971
128862,1830
128862,1891
128862,5867
128862,6228
128862,25994
128862,141136
128863,1891
128863,5867
128863,5935
128863,6228
128863,63157
128863,63457
128863,64648
128863,66846
128863,72891
128863,78174
128863,84036
128863,224947
128863,702154
128864,1891
128864,5867
128864,114984
128864,149853
128865,1891
128865,42350
128866,1891
128866,108237
128868,1891
128868,5867
128869,1830
128869,1891
128869,6228
128869,67686
128869,93732
128869,112039
128869,126839
128869,143299
128869,150370
128869,225883
128870,1830
128870,1891
128870,5867
128870,78186
128871,1891
128871,5867
128871,6228
128871,77342
128871,202588
128873,1830
128873,1891
128873,6228
128874,1891
128874,5867
128874,129576
128874,143820
128874,173968
128892,1891
128892,5867
128892,6228
128892,49847
128892,83035
128892,99771
128895,1891
128895,5867
128895,51598
128895,128670
128899,1891
128899,136796
128899,445209
128997,1830
128997,1891
129046,1891
129046,5867
129046,68569
129046,110915
129046,150891
129046,151591
129052,1891
129053,1891
129053,5867
129053,6228
129053,111058
129055,1891
129055,5867
129055,6228
129055,59841
129056,1891
129058,1891
129058,5867
129058,6228
129058,188426
129058,202124
129059,1891
129059,5867
129059,6228
129059,148223
129059,246461
129061,1891
129061,5867
129061,6228
129061,77124
129064,1891
129064,5867
129064,6228
129066,1891
129066,5867
129066,150579
129069,1891
129070,1891
129071,1891
129071,107968
129073,1891
129073,5867
129073,6228
129073,147223
129078,49122
129078,388677
129173,5685
129187,5867
129187,6228
129190,5867
129190,6228
129190,25994
129190,487280
129255,1891
129255,5867
129255,6228
129255,43007
129255,161714
129255,177844
129258,1830
129258,1891
129258,5867
129258,6228
129258,114592
129261,1891
129261,126107
129278,1891
129278,54149
129278,108243
129279,1830
129279,1891
129279,5867
129279,6228
129279,65397
129279,67443
129279,157362
129283,1830
129283,1891
129283,5867
129283,6228
129283,67607
129283,80192
129283,83180
129283,83601
129283,98138
129283,99189
129283,100839
129283,100846
129283,101352
129283,109209
129283,136801
129283,138301
129283,192861
129283,199254
129285,1891
129285,5867
129288,1891
129288,5867
129288,104951
129288,145731
129294,1830
129376,5944
129576,1830
129576,1891
129576,5867
129576,6228
129576,77925
129576,108252
129576,128874
129576,143820
129576,173968
129578,1891
129578,5867
129578,6228
129578,154192
129578,222765
129579,1891
129579,5867
129579,5935
129579,6228
129579,25994
129579,117933
129579,157359
129579,233934
129580,1891
129580,65181
129580,94424
129580,98840
129580,103023
129580,104958
129580,118164
129581,1891
129581,5867
129581,141503
129581,141683
129581,141695
129583,1891
129583,92855
129584,1891
129584,5867
129584,6228
129584,102607
129585,1891
129585,89782
129585,93218
129586,1891
129586,77976
129586,101479
129590,1830
129590,1891
129590,5867
129590,6228
129590,108390
129590,110299
129590,144437
129590,221238
129727,5867
129727,5935
129727,49847
129727,149108
129733,63455
129733,66568
129733,203256
129762,5867
129857,5867
129857,68438
129857,116113
129857,292808
129873,1830
129873,1891
129873,5867
129873,6228
129873,66578
129873,77587
129873,79848
129873,91254
129873,96548
129873,187289
129873,213522
129873,382860
129940,1891
129940,5867
129940,6228
129941,1891
129942,1891
129942,5867
129942,37609
129942,111282
129943,1830
129943,1891
129943,5867
129943,6228
129943,111007
129943,125783
129944,1891
129944,6228
129944,161105
129946,1891
129946,135430
129946,199321
129947,1891
129948,1891
129948,5867
129948,6228
129948,63288
129948,127017
129948,224745
129950,1891
129950,5867
129950,145711
129950,286129
129952,1891
129952,62468
129952,65269
129952,67276
129954,1891
129954,25994
129954,71914
129954,219649
130009,5867
130009,63990
130009,81305
130009,101762
130025,1891
130025,5867
130025,36883
130025,56493
130025,65635
130025,77135
130025,83174
130025,86638
130025,96298
130025,103023
130025,106868
130025,114407
130025,119661
130025,137117
130025,145518
130025,219440
130025,223303
130126,1891
130126,5867
130126,26571
130127,1830
130127,1891
130127,5867
130127,6228
130127,94452
130127,153828
130127,202649
130128,1830
130128,1891
130128,5867
130128,5935
130128,6228
130128,18225
130128,52204
130128,67620
130128,97974
130128,114398
130128,151980
130128,173723
130128,218915
130129,1891
130130,1830
130130,1891
130130,5867
130130,6228
130131,1891
130132,1891
130133,1830
130133,1891
130133,5867
130133,6228
130133,91657
130134,1830
130134,1891
130134,5867
130134,54969
130134,80391
130134,125787
130134,151593
130134,209211
130134,292887
130135,1830
130135,1891
130135,5867
130135,78924
130135,79357
130135,84849
130135,95236
130135,98672
130135,101515
130135,107080
130135,123289
130135,132464
130135,133981
130135,146459
130135,151396
130135,201039
130135,480099
130136,1830
130136,1891
130136,5867
130136,6228
130136,40524
130136,72148
130136,78361
130136,86766
130136,105977
130136,110108
130136,120270
130136,122042
130136,124873
130136,128594
130136,136591
130136,144577
130136,148720
130136,158770
130136,174236
130136,288825
130138,1891
130138,105535
130138,118176
130139,1891
130139,5867
130140,1891
130140,143117
130140,150342
130143,1891
130143,94143
130143,206221
130487,1891
130487,5867
130487,6228
130487,113402
130487,209211
130487,294439
130488,1830
130488,1891
130488,5867
130488,182478
130489,1891
130489,20218
130489,62250
130489,64070
130489,66088
130489,66703
130489,66834
130489,79605
130489,88890
130489,122477
130489,138654
130489,149591
130489,416861
130490,1830
130490,1891
130490,5867
130490,6228
130490,88064
130490,92047
130490,103569
130490,111929
130490,119878
130490,120886
130490,121803
130490,122045
130490,124887
130490,132731
130490,135607
130490,160970
130490,173744
130490,210295
130491,1830
130491,1891
130491,5867
130491,6228
130491,25994
130491,196831
130491,200867
130492,1891
130492,5867
130492,73594
130492,102009
130492,106617
130492,221445
130493,1891
130494,1891
130494,5867
130494,6228
130494,81300
130495,1891
130495,5867
130495,116109
130497,1830
130497,1891
130497,5867
130497,6228
130497,171868
130499,1830
130499,1891
130499,5867
130499,6228
130499,30480
130499,74064
130499,84724
130499,95765
130499,117929
130499,119446
130499,141515
130499,143113
130499,144416
130499,148316
130499,174625
130499,217173
130500,1891
130500,5867
130500,37340
130500,37343
130500,37392
130500,75108
130500,91658
130500,111215
130500,126118
130500,138443
130500,273983
130500,445639
130501,1830
130501,1891
130501,4291
130501,5867
130501,6228
130501,55676
130501,88071
130501,105125
130501,116347
130758,5935
130760,110486
130760,139592
130760,171077
130786,5867
130786,88149
130845,5867
130845,6228
131059,1830
131059,5867
131281,167411
131288,5867
131288,46743
131288,65721
131288,68009
131288,74212
131288,137130
131288,152112
131288,216069
131356,290831
131396,5670
131403,1891
131403,5867
131403,57389
131403,151217
131403,167803
131408,5935
131509,5867
131509,6228
131509,25994
131509,62675
131509,103248
131509,117121
131509,126503
131509,135256
131509,203737
131509,710618
131545,5867
131545,39044
131545,72076
131545,73792
131545,140179
131552,1830
131552,1891
131552,5867
131552,6228
131552,25994
131552,85932
131552,88001
131552,89679
131552,105497
131552,145600
131552,169599
131636,1119
131648,5867
131648,6228
131648,25994
131648,29903
131648,140046
131648,204851
131648,311800
131650,1891
131650,5867
131650,70481
131651,1891
131651,5867
131651,6228
131652,1891
131652,5867
131652,6228
131652,200539
131652,717623
131654,1891
131655,1891
131655,89778
131656,1891
131656,39374
131656,223309
131657,1891
131658,1830
131658,1891
131658,5867
131658,6228
131658,104959
131658,151112
131658,159548
131658,166070
131659,1830
131659,1891
131659,5867
131659,65120
131659,103733
131659,198389
131659,245701
131660,1891
131660,5867
131663,1891
131665,1830
131665,1891
131665,5867
131665,5935
131665,105121
131665,132729
131675,5867
131705,5867
131705,6228
131705,7190
131705,106628
131863,1891
131863,43617
131865,1891
131865,97561
131868,1891
131868,194127
131869,1830
131869,1891
131869,5867
131869,6228
131869,217038
131871,1891
131871,15974
131871,295066
131873,1891
131873,5867
131873,6228
131873,25185
131873,141691
131873,150372
131873,306388
131874,1891
131874,114090
131875,1891
131875,5867
131875,226730
131876,1830
131876,1891
131876,5867
131876,6228
131876,198217
131879,1891
131879,166828
131880,1891
131881,1891
131881,30249
131882,1891
131882,92631
131882,113119
131882,200543
131883,1891
131883,5867
131883,116485
131883,262687
131943,5867
131943,63395
131943,95685
131943,137490
131943,148490
131943,187520
132019,5935
132019,89668
132019,93595
132019,99023
132019,135418
132019,149932
132055,5867
132055,6228
132150,1891
132150,5867
132171,1891
132173,1830
132173,1891
132173,5867
132173,6228
132173,40524
132173,62474
132173,66268
132173,70250
132173,74210
132173,78555
132173,83306
132173,98438
132173,130136
132173,146983
132175,1891
132175,5867
132175,6228
132175,22654
132175,96298
132175,96949
132183,1830
132183,1891
132183,5867
132183,6228
132183,89979
132183,98729
132183,141508
132183,152919
132183,201338
132188,1891
132188,5867
132188,6228
132188,11134
132188,199225
132188,295065
132188,754972
132189,1830
132189,1891
132189,5867
132189,6228
132189,41735
132189,56049
132189,149094
132189,168095
132194,1830
132194,1891
132194,5867
132194,6228
132194,98666
132194,116344
132194,288653
132194,292807
