id,public,gender,region,age
158826,0,1,"bratislavsky kraj, bratislava - nove mesto",19
158847,0,0,"presovsky kraj, poprad",17
158893,1,1,"zahranicie, zahranicie - usa",0
158894,1,1,"trnavsky kraj, piestany",15
158934,1,1,"presovsky kraj, giraltovce",14
158936,0,0,"zahranicie, zahranicie - nemecko",0
158939,1,1,"kosicky kraj, kosice - okolie",15
158942,1,0,"trenciansky kraj, nove mesto nad vahom",11
158982,1,0,"banskobystricky kraj, brezno",0
159103,1,1,"trenciansky kraj, nova dubnica",19
159104,0,0,"kosicky kraj, kosice - sever",16
159105,1,1,"trenciansky kraj, trencin",111
159106,1,1,"nitriansky kraj, topolcany",16
159107,1,0,"kosicky kraj, michalovce",0
159108,0,0,"trnavsky kraj, piestany",18
159112,1,1,"trenciansky kraj, prievidza",15
159170,0,0,"banskobystricky kraj, lucenec",24
159211,1,1,"banskobystricky kraj, brezno",14
159214,1,0,"trenciansky kraj, nove mesto nad vahom",18
159223,0,0,"trnavsky kraj, senica",0
159224,1,0,"presovsky kraj, presov",0
159226,0,0,"presovsky kraj, kezmarok",13
159227,1,0,"nitriansky kraj, sturovo",11
159229,0,0,"kosicky kraj, strazske",0
159231,0,0,"zahranicie, zahranicie - usa",0
159294,0,0,"bratislavsky kraj, bratislava - ruzinov",0
159303,1,0,"zilinsky kraj, zilina",18
159347,1,1,"kosicky kraj, kosice - okolie",16
159371,1,0,"nitriansky kraj, sahy",17
159397,1,1,"trnavsky kraj, piestany",15
159398,0,0,"kosicky kraj, kosice - zapad",0
159408,1,1,"trenciansky kraj, brezova pod bradlom",17
159513,1,0,"nitriansky kraj, sturovo",0
159514,0,0,"trenciansky kraj, novaky",0
159515,1,0,"trenciansky kraj, trencin",0
159516,0,1,"trnavsky kraj, skalica",0
159546,1,1,"presovsky kraj, stara lubovna",17
159548,1,1,"trenciansky kraj, puchov",0
159549,0,0,"bratislavsky kraj, bratislava - okolie",0
159550,1,0,"nitriansky kraj, nitra",14
159580,1,1,"zilinsky kraj, tvrdosin",0
159599,0,0,"zilinsky kraj, cadca",0
159683,1,0,"kosicky kraj, michalovce",20
159719,1,0,"banskobystricky kraj, velky krtis",0
159732,0,0,"presovsky kraj, kezmarok",17
159736,1,0,"trenciansky kraj, nemsova",0
159876,1,0,"nitriansky kraj, nove zamky",23
159952,1,0,"nitriansky kraj, nove zamky",0
159979,1,0,"trnavsky kraj, piestany",0
159980,1,0,"kosicky kraj, kosice - okolie",0
160316,1,1,"trenciansky kraj, puchov",0
160382,0,0,"zahranicie, zahranicie - gb",0
160439,1,1,"trenciansky kraj, stara tura",10
160441,0,0,"zahranicie, zahranicie - ostatne",0
160443,1,1,"kosicky kraj, kosice - okolie",0
160448,1,0,"zilinsky kraj, namestovo",12
160455,0,0,"banskobystricky kraj, revuca",0
160583,1,1,"bratislavsky kraj, malacky",0
160584,1,0,"bratislavsky kraj, bratislava - karlova ves",25
160597,0,1,"zilinsky kraj, zilina",0
160675,0,0,"nitriansky kraj, topolcany",0
160689,0,0,"banskobystricky kraj, poltar",0
160693,1,0,"banskobystricky kraj, poltar",0
160707,1,1,"banskobystricky kraj, lucenec",0
160710,0,0,"bratislavsky kraj, bratislava - vajnory",0
160741,0,1,"presovsky kraj, humenne",21
160967,1,0,"banskobystricky kraj, lucenec",0
160968,1,0,"kosicky kraj, moldava nad bodvou",8
160969,1,1,"presovsky kraj, kezmarok",0
160970,1,1,"banskobystricky kraj, rimavska sobota",0
160971,0,1,"presovsky kraj, sabinov",0
160972,1,0,"presovsky kraj, humenne",0
160987,1,0,"bratislavsky kraj, bratislava - ruzinov",14
160989,0,1,"presovsky kraj, vranov nad toplou",0
160994,1,1,"zahranicie, zahranicie - usa",15
161095,1,0,"kosicky kraj, kosice - zapad",0
161103,1,1,"zilinsky kraj, vrutky",0
161104,1,0,"banskobystricky kraj, krupina",0
161105,1,0,"nitriansky kraj, nitra",15
161106,0,0,"zahranicie, zahranicie - francuzsko",0
161107,1,0,"trenciansky kraj, prievidza",17
161108,1,0,"nitriansky kraj, zeliezovce",0
161109,1,0,"nitriansky kraj, nitra",16
161110,1,0,"trnavsky kraj, trnava",25
161139,1,0,"nitriansky kraj, nove zamky",20
161182,1,0,"zilinsky kraj, cadca",15
161183,1,1,"zahranicie, zahranicie - nemecko",0
161184,1,1,"presovsky kraj, stara lubovna",11
161185,1,0,"presovsky kraj, stara lubovna",12
161277,1,1,"banskobystricky kraj, brezno",23
161328,0,0,"kosicky kraj, spisska nova ves",0
161361,1,1,"trenciansky kraj, myjava",17
161362,0,0,"banskobystricky kraj, brezno",0
161363,1,1,"nitriansky kraj, topolcany",14
161364,1,1,"trenciansky kraj, prievidza",0
161365,1,0,"trnavsky kraj, galanta",0
161366,0,0,"nitriansky kraj, nove zamky",0
161367,0,0,"zahranicie, zahranicie - ostatne",0
161368,1,1,"zahranicie, zahranicie - francuzsko",14
161462,0,1,"nitriansky kraj, nitra",19
161463,1,1,"kosicky kraj, michalovce",13
161465,1,0,"trnavsky kraj, skalica",0
161467,1,1,"banskobystricky kraj, zvolen",0
161479,1,0,"trenciansky kraj, prievidza",0
161480,1,0,"ceska republika, cz - praha",23
161481,1,0,"zahranicie, zahranicie - francuzsko",18
161482,1,0,"nitriansky kraj, levice",17
161483,0,0,"trenciansky kraj, partizanske",0
161484,1,0,"kosicky kraj, sobrance",12
161485,1,1,"zilinsky kraj, rajec",22
161486,1,0,"trenciansky kraj, trencin",0
161487,1,1,"trenciansky kraj, nove mesto nad vahom",0
161488,0,1,"kosicky kraj, spisska nova ves",0
161489,0,1,"zahranicie, zahranicie - rakusko",16
161490,0,0,"nitriansky kraj, nitra",0
161491,1,1,"presovsky kraj, kezmarok",22
161520,1,0,"kosicky kraj, michalovce",0
161540,0,0,"zilinsky kraj, martin",16
161566,1,0,"nitriansky kraj, zlate moravce",0
161603,1,0,"trnavsky kraj, hlohovec",17
161604,1,0,"nitriansky kraj, nove zamky",14
161605,1,0,"trenciansky kraj, puchov",0
161650,1,1,"banskobystricky kraj, brezno",15
161712,1,0,"trnavsky kraj, holic",0
161713,1,0,"zilinsky kraj, trstena",13
161732,1,0,"trnavsky kraj, skalica",14
161733,0,0,"presovsky kraj, presov",0
161734,1,0,"trenciansky kraj, partizanske",0
161735,1,1,"zahranicie, zahranicie - kanada",0
161736,1,0,"presovsky kraj, presov",12
161737,0,0,"trenciansky kraj, nova dubnica",0
161755,1,1,"banskobystricky kraj, lucenec",0
161814,1,0,"trenciansky kraj, trencin",17
161815,0,0,"zilinsky kraj, martin",17
161816,1,0,"presovsky kraj, humenne",16
161861,0,0,"presovsky kraj, sabinov",0
161867,0,0,"nitriansky kraj, topolcany",0
161918,0,0,"zilinsky kraj, namestovo",17
161919,0,0,"nitriansky kraj, nove zamky",20
161920,1,0,"nitriansky kraj, sahy",16
161930,1,0,"bratislavsky kraj, bratislava - okolie",25
161932,1,1,"kosicky kraj, michalovce",0
162005,0,0,"presovsky kraj, podolinec",0
162006,0,1,"bratislavsky kraj, bratislava - okolie",0
162007,1,1,"zilinsky kraj, tvrdosin",112
162011,0,0,"ceska republika, cz - plzensky kraj",0
162241,1,1,"nitriansky kraj, topolcany",0
162245,1,1,"kosicky kraj, kosice - juh",16
162337,0,0,"nitriansky kraj, vrable",0
162342,0,1,"bratislavsky kraj, senec",15
162346,1,0,"zahranicie, zahranicie - australia",0
162348,1,1,"trenciansky kraj, ilava",86
162410,1,0,"zahranicie, zahranicie - gb",22
162441,1,1,"nitriansky kraj, zlate moravce",0
162445,1,0,"kosicky kraj, kosice - zapad",0
162447,0,0,"trenciansky kraj, trencin",0
162454,0,0,"banskobystricky kraj, brezno",13
162457,0,0,"presovsky kraj, spisska bela",0
162459,0,0,"presovsky kraj, snina",0
162500,1,1,"bratislavsky kraj, bratislava - petrzalka",20
162502,0,0,"nitriansky kraj, nitra",0
162657,0,0,"banskobystricky kraj, zvolen",0
162658,1,1,"trnavsky kraj, trnava",0
162659,0,0,"presovsky kraj, poprad",19
162660,0,0,"nitriansky kraj, nove zamky",16
162730,1,0,"nitriansky kraj, nitra",0
162731,1,0,"trenciansky kraj, nove mesto nad vahom",13
162733,1,0,"trnavsky kraj, trnava",22
162735,1,1,"nitriansky kraj, topolcany",37
162748,1,0,"trenciansky kraj, trencin",0
162773,1,0,"banskobystricky kraj, banska bystrica",0
162779,0,1,"banskobystricky kraj, banska bystrica",0
162780,0,0,"presovsky kraj, bardejov",0
162781,1,0,"nitriansky kraj, komarno",0
162782,0,0,"presovsky kraj, bardejov",15
162783,1,0,"trenciansky kraj, ilava",13
162846,1,0,"zahranicie, zahranicie - ostatne",10
163065,1,0,"zilinsky kraj, namestovo",0
163132,1,0,"trenciansky kraj, trencin",0
163134,1,0,"zilinsky kraj, zilina",0
163135,0,0,"zilinsky kraj, namestovo",16
163138,1,1,"presovsky kraj, stara lubovna",0
163140,0,0,"kosicky kraj, gelnica",0
163141,1,0,"kosicky kraj, kosice - zapad",0
163142,1,1,"zilinsky kraj, dolny kubin",16
163143,0,0,"zilinsky kraj, trstena",16
163253,1,0,"presovsky kraj, presov",14
163282,1,0,"kosicky kraj, michalovce",0
163283,1,1,"presovsky kraj, vranov nad toplou",0
163284,0,1,"kosicky kraj, michalovce",0
163285,1,1,"nitriansky kraj, levice",0
163286,0,0,"banskobystricky kraj, revuca",0
163287,1,0,"zilinsky kraj, zilina",0
163288,1,1,"kosicky kraj, kosice - stare mesto",0
163289,1,0,"presovsky kraj, poprad",14
163290,0,1,"nitriansky kraj, zlate moravce",0
163291,1,0,"zilinsky kraj, zilina",0
163345,1,0,"trenciansky kraj, myjava",18
163414,1,0,"presovsky kraj, vranov nad toplou",0
163415,1,0,"presovsky kraj, sabinov",16
163492,1,0,"banskobystricky kraj, velky krtis",11
163493,1,0,"bratislavsky kraj, bratislava - okolie",0
163494,1,1,"trnavsky kraj, sered",0
163495,0,0,"zahranicie, zahranicie - ostatne",37
163496,0,1,"zahranicie, zahranicie - usa",0
163497,0,0,"nitriansky kraj, sala",0
163498,1,0,"trenciansky kraj, povazska bystrica",15
163509,1,0,"presovsky kraj, presov",0
163510,1,0,"kosicky kraj, spisska nova ves",14
163641,1,0,"presovsky kraj, kezmarok",18
163642,0,0,"nitriansky kraj, zlate moravce",15
163677,1,0,"banskobystricky kraj, detva",26
163679,1,1,"bratislavsky kraj, senec",13
163682,1,1,"banskobystricky kraj, ziar nad hronom",15
163684,1,0,"bratislavsky kraj, modra",0
163686,1,0,"presovsky kraj, vranov nad toplou",0
163902,1,0,"trnavsky kraj, sered",22
163903,0,0,"trnavsky kraj, trnava",15
163904,1,0,"trenciansky kraj, brezova pod bradlom",0
163905,0,0,"zilinsky kraj, cadca",0
163906,0,1,"presovsky kraj, humenne",14
163907,0,0,"trenciansky kraj, bojnice",0
163966,1,0,"trnavsky kraj, piestany",18
164046,1,0,"presovsky kraj, kezmarok",22
164049,1,0,"kosicky kraj, kosice - zapad",23
164053,0,0,"kosicky kraj, kosice - dargovskych hrdinov",13
164084,1,0,"bratislavsky kraj, bratislava - okolie",18
164106,0,0,"nitriansky kraj, topolcany",0
164108,1,0,"zahranicie, zahranicie - ostatne",0
164109,1,1,"banskobystricky kraj, zvolen",20
164110,1,1,"zilinsky kraj, turzovka",0
164146,0,0,"kosicky kraj, michalovce",0
164147,1,0,"trnavsky kraj, skalica",22
164167,1,0,"kosicky kraj, kosice - dargovskych hrdinov",24
164218,0,0,"bratislavsky kraj, bratislava - ostatne",0
164221,1,1,"banskobystricky kraj, banska bystrica",0
164222,1,0,"banskobystricky kraj, revuca",0
164239,1,0,"trnavsky kraj, trnava",14
164371,1,0,"bratislavsky kraj, stupava",0
164378,0,0,"trnavsky kraj, trnava",0
164382,0,0,"zahranicie, zahranicie - usa",0
164385,1,1,"banskobystricky kraj, zvolen",0
164389,0,0,"trenciansky kraj, povazska bystrica",0
164391,1,1,"nitriansky kraj, nitra",23
164396,1,1,"banskobystricky kraj, hrinova",0
164408,1,0,"kosicky kraj, trebisov",21
164424,1,1,"nitriansky kraj, nitra",19
164511,1,1,"trenciansky kraj, banovce nad bebravou",14
164513,0,0,"zilinsky kraj, liptovsky mikulas",0
164541,0,0,"zahranicie, zahranicie - ostatne",77
164542,1,0,"presovsky kraj, presov",0
164543,1,0,"presovsky kraj, sabinov",0
164544,1,0,"trenciansky kraj, banovce nad bebravou",0
164620,1,0,"nitriansky kraj, levice",14
164652,0,1,"presovsky kraj, stara lubovna",0
164656,1,1,"trenciansky kraj, nova dubnica",14
164667,1,1,"kosicky kraj, kosice - zapad",15
164738,1,0,"bratislavsky kraj, modra",0
164838,1,1,"presovsky kraj, vranov nad toplou",18
164839,1,0,"kosicky kraj, trebisov",0
164921,1,0,"trenciansky kraj, trencin",0
164939,0,0,"zilinsky kraj, martin",17
165202,0,1,"trenciansky kraj, handlova",25
165203,0,1,"kosicky kraj, kosice - zapad",13
165265,1,0,"presovsky kraj, podolinec",14
165266,1,1,"nitriansky kraj, nove zamky",16
165334,0,0,"kosicky kraj, gelnica",18
165336,1,1,"banskobystricky kraj, zvolen",13
165367,0,0,"trenciansky kraj, ilava",0
165390,0,0,"trenciansky kraj, nove mesto nad vahom",16
165394,1,1,"nitriansky kraj, kolarovo",0
165503,0,0,"zahranicie, zahranicie - francuzsko",0
165513,1,1,"nitriansky kraj, nitra",0
165560,1,1,"banskobystricky kraj, lucenec",0
165726,0,1,"nitriansky kraj, topolcany",14
165727,0,1,"zahranicie, zahranicie - australia",0
165831,1,0,"zilinsky kraj, namestovo",14
165901,0,1,"zilinsky kraj, ruzomberok",0
165909,1,0,"kosicky kraj, spisska nova ves",0
165952,0,1,"banskobystricky kraj, hrinova",0
166070,0,0,"trenciansky kraj, puchov",0
166071,0,1,"trnavsky kraj, trnava",15
166072,1,1,"trenciansky kraj, trencin",3
166073,1,1,"zilinsky kraj, turzovka",11
166074,1,0,"presovsky kraj, stara lubovna",0
166075,1,0,"zilinsky kraj, turzovka",0
166076,0,0,"nitriansky kraj, zlate moravce",0
166077,1,1,"bratislavsky kraj, bratislava - ruzinov",0
166078,0,1,"presovsky kraj, bardejov",0
166084,0,0,"presovsky kraj, bardejov",17
166296,1,0,"trenciansky kraj, trencin",17
166298,0,0,"trnavsky kraj, hlohovec",18
166300,0,1,"kosicky kraj, michalovce",16
166302,1,1,"bratislavsky kraj, malacky",0
166575,1,1,"trenciansky kraj, prievidza",0
166576,1,1,"kosicky kraj, michalovce",9
166578,0,0,"nitriansky kraj, nitra",15
166580,0,0,"kosicky kraj, michalovce",0
166627,1,0,"kosicky kraj, kosice - okolie",17
166751,1,0,"trnavsky kraj, gbely",16
166828,1,0,"presovsky kraj, poprad",16
166829,0,0,"kosicky kraj, kosice - zapad",0
166830,0,0,"presovsky kraj, sabinov",0
166991,1,1,"banskobystricky kraj, ziar nad hronom",16
167036,1,1,"zahranicie, zahranicie - gb",18
167065,1,0,"presovsky kraj, presov",20
167066,1,0,"banskobystricky kraj, zvolen",12
167067,1,1,"presovsky kraj, sabinov",0
167068,1,1,"banskobystricky kraj, detva",19
167143,0,1,"trnavsky kraj, piestany",100
167144,1,1,"banskobystricky kraj, banska bystrica",0
167146,1,0,"trenciansky kraj, nove mesto nad vahom",15
167147,0,0,"nitriansky kraj, nove zamky",0
167276,1,0,"trenciansky kraj, bojnice",0
167277,1,0,"banskobystricky kraj, velky krtis",12
167278,1,1,"presovsky kraj, stropkov",31
167279,1,1,"trenciansky kraj, puchov",14
167280,1,1,"zahranicie, zahranicie - usa",0
167281,0,0,"presovsky kraj, presov",11
167282,1,1,"presovsky kraj, presov",0
167283,1,1,"presovsky kraj, stara lubovna",0
167314,1,1,"kosicky kraj, krompachy",0
167317,0,0,"zahranicie, zahranicie - kanada",0
167365,0,0,"zilinsky kraj, zilina",0
167411,1,1,"presovsky kraj, hanusovce nad toplou",21
167538,0,0,"nitriansky kraj, zlate moravce",0
167539,0,0,"trnavsky kraj, senica",0
167540,0,0,"banskobystricky kraj, nova bana",15
167634,1,0,"zilinsky kraj, martin",11
167743,1,0,"presovsky kraj, hanusovce nad toplou",23
167791,1,1,"zilinsky kraj, liptovsky mikulas",15
167801,0,0,"trenciansky kraj, prievidza",0
167803,1,1,"kosicky kraj, kosice - zapad",0
167807,1,1,"zahranicie, zahranicie - ostatne",16
167814,1,1,"trenciansky kraj, dubnica nad vahom",0
167891,1,1,"presovsky kraj, vranov nad toplou",21
168082,0,1,"banskobystricky kraj, ziar nad hronom",15
168083,1,0,"zilinsky kraj, bytca",0
168084,0,0,"zahranicie, zahranicie - kanada",0
168095,0,0,"trnavsky kraj, hlohovec",11
168407,1,1,"banskobystricky kraj, rimavska sobota",0
168408,0,1,"banskobystricky kraj, brezno",0
168410,1,0,"presovsky kraj, kezmarok",17
168411,0,1,"trenciansky kraj, trencin",17
168412,1,1,"presovsky kraj, presov",0
168413,0,0,"presovsky kraj, presov",0
168414,1,1,"presovsky kraj, humenne",13
168532,1,0,"trenciansky kraj, puchov",17
168685,0,0,"zahranicie, zahranicie - usa",0
168686,1,1,"presovsky kraj, humenne",0
168687,0,0,"zilinsky kraj, turcianske teplice",11
168766,0,1,"banskobystricky kraj, lucenec",0
168825,0,0,"bratislavsky kraj, bratislava - petrzalka",0
168936,1,0,"trnavsky kraj, senica",12
169022,0,0,"presovsky kraj, giraltovce",0
169041,1,1,"presovsky kraj, humenne",12
169042,1,1,"trenciansky kraj, handlova",14
169043,1,0,"trnavsky kraj, samorin",0
169044,1,1,"kosicky kraj, secovce",16
169045,0,0,"trenciansky kraj, trencin",0
169046,1,1,"nitriansky kraj, nitra",0
169049,1,0,"zilinsky kraj, ruzomberok",0
169053,0,0,"kosicky kraj, michalovce",0
169057,0,1,"trnavsky kraj, hlohovec",25
169106,1,0,"kosicky kraj, kosice - okolie",8
169294,0,0,"trnavsky kraj, senica",0
169296,1,0,"trenciansky kraj, dubnica nad vahom",0
169349,1,0,"banskobystricky kraj, detva",0
169379,0,1,"banskobystricky kraj, lucenec",0
169380,1,1,"zahranicie, zahranicie - gb",0
169381,1,0,"banskobystricky kraj, zvolen",15
169382,1,1,"zilinsky kraj, liptovsky mikulas",13
169383,0,1,"trenciansky kraj, trencin",0
169507,1,0,"kosicky kraj, spisska nova ves",13
169593,0,0,"banskobystricky kraj, nova bana",0
169594,1,0,"banskobystricky kraj, tornala",15
169595,0,1,"nitriansky kraj, zlate moravce",0
169596,0,0,"trenciansky kraj, prievidza",0
169597,1,0,"trenciansky kraj, prievidza",0
169598,0,0,"banskobystricky kraj, zvolen",0
169599,0,0,"banskobystricky kraj, banska bystrica",0
169600,1,1,"banskobystricky kraj, rimavska sobota",21
169601,1,1,"presovsky kraj, spisska bela",17
169677,1,0,"nitriansky kraj, levice",18
169693,1,0,"banskobystricky kraj, hrinova",0
169740,0,0,"banskobystricky kraj, banska bystrica",18
169765,1,1,"zahranicie, zahranicie - usa",0
169769,1,1,"presovsky kraj, bardejov",15
169770,1,1,"zilinsky kraj, namestovo",0
169771,1,0,"kosicky kraj, kosice - ostatne",0
169774,1,1,"presovsky kraj, stara lubovna",13
169776,1,0,"kosicky kraj, kosice - zapad",0
169782,0,0,"banskobystricky kraj, lucenec",23
169783,1,0,"kosicky kraj, kosice - stare mesto",17
169842,1,0,"nitriansky kraj, levice",18
169862,1,1,"banskobystricky kraj, ziar nad hronom",0
169904,1,1,"trnavsky kraj, trnava",21
169918,1,0,"kosicky kraj, kosice - juh",33
170012,1,0,"kosicky kraj, velke kapusany",0
170059,1,1,"banskobystricky kraj, zvolen",19
170060,1,0,"trenciansky kraj, partizanske",16
170061,0,1,"nitriansky kraj, sala",0
170063,0,1,"trenciansky kraj, trencin",0
170065,1,1,"banskobystricky kraj, brezno",0
170066,0,1,"trenciansky kraj, prievidza",0
170067,0,0,"bratislavsky kraj, pezinok",0
170091,1,1,"banskobystricky kraj, lucenec",16
170338,1,1,"trenciansky kraj, nove mesto nad vahom",21
170410,1,0,"trnavsky kraj, samorin",15
170412,1,0,"zilinsky kraj, zilina",23
170413,1,0,"nitriansky kraj, levice",0
170414,0,0,"zilinsky kraj, trstena",0
170417,0,1,"presovsky kraj, lipany",20
170418,1,0,"bratislavsky kraj, senec",18
170419,0,1,"presovsky kraj, poprad",17
170420,1,0,"nitriansky kraj, nitra",15
170421,1,0,"presovsky kraj, presov",17
170422,0,1,"zahranicie, zahranicie - australia",0
170592,1,0,"nitriansky kraj, zlate moravce",14
170597,1,0,"presovsky kraj, vranov nad toplou",12
170600,0,1,"zahranicie, zahranicie - ostatne",0
170645,1,0,"trnavsky kraj, galanta",17
170732,1,0,"zilinsky kraj, zilina",0
170819,1,0,"presovsky kraj, presov",0
170820,0,1,"presovsky kraj, bardejov",19
170824,1,0,"banskobystricky kraj, hrinova",13
170889,1,0,"bratislavsky kraj, bratislava - ruzinov",0
170923,1,1,"presovsky kraj, snina",21
170927,1,0,"trenciansky kraj, prievidza",42
170928,0,0,"zahranicie, zahranicie - usa",0
170929,1,0,"trenciansky kraj, partizanske",0
170971,1,0,"trnavsky kraj, hlohovec",0
171026,0,0,"zahranicie, zahranicie - ostatne",22
171077,1,0,"zilinsky kraj, ruzomberok",16
171208,1,1,"presovsky kraj, presov",25
171300,0,1,"banskobystricky kraj, sliac",18
171318,0,0,"nitriansky kraj, nove zamky",0
171319,1,0,"trenciansky kraj, puchov",13
171490,1,0,"presovsky kraj, presov",10
171491,1,1,"trenciansky kraj, ilava",0
171492,1,1,"kosicky kraj, kosice - sever",25
171493,1,1,"presovsky kraj, lipany",15
171494,1,1,"presovsky kraj, poprad",14
171495,1,0,"bratislavsky kraj, malacky",0
171496,1,1,"nitriansky kraj, levice",26
171578,1,0,"bratislavsky kraj, senec",0
171619,1,1,"trenciansky kraj, trencin",0
171620,1,0,"trenciansky kraj, partizanske",0
171621,1,0,"zilinsky kraj, namestovo",0
171780,0,1,"trenciansky kraj, povazska bystrica",28
171816,1,1,"trnavsky kraj, senica",9
171817,0,1,"trenciansky kraj, trencin",0
171818,1,0,"zahranicie, zahranicie - ostatne",34
171819,1,1,"bratislavsky kraj, bratislava - okolie",0
171820,0,1,"nitriansky kraj, nitra",15
171821,1,1,"presovsky kraj, sabinov",15
171868,1,1,"trenciansky kraj, prievidza",0
171874,1,1,"trenciansky kraj, puchov",0
171939,1,1,"zahranicie, zahranicie - usa",32
171940,1,0,"nitriansky kraj, vrable",0
171941,1,1,"kosicky kraj, krompachy",14
172153,1,0,"presovsky kraj, kezmarok",14
172164,1,0,"kosicky kraj, krompachy",0
172220,1,0,"kosicky kraj, spisska nova ves",0
172305,0,1,"kosicky kraj, kosice - okolie",23
172315,1,1,"banskobystricky kraj, krupina",18
172318,1,0,"zilinsky kraj, tvrdosin",0
172364,0,0,"nitriansky kraj, sala",15
172365,0,0,"kosicky kraj, spisska nova ves",0
172366,0,0,"bratislavsky kraj, bratislava - petrzalka",32
172367,0,0,"presovsky kraj, poprad",0
172368,0,0,"zahranicie, zahranicie - ostatne",0
172369,0,1,"banskobystricky kraj, banska stiavnica",28
172370,1,1,"zahranicie, zahranicie - ostatne",19
172372,0,0,"zahranicie, zahranicie - francuzsko",17
172374,1,0,"banskobystricky kraj, rimavska sobota",14
172507,1,0,"presovsky kraj, presov",13
172618,1,0,"trenciansky kraj, myjava",13
172669,0,0,"nitriansky kraj, nove zamky",0
172671,0,0,"banskobystricky kraj, poltar",13
172672,1,1,"kosicky kraj, kosice - zapad",0
172683,0,0,"nitriansky kraj, topolcany",20
172687,0,0,"kosicky kraj, kosice - zapad",0
172735,1,1,"nitriansky kraj, nove zamky",0
172738,0,0,"zahranicie, zahranicie - ostatne",15
172741,1,1,"zilinsky kraj, tvrdosin",14
172750,0,0,"zahranicie, zahranicie - usa",0
172853,0,0,"bratislavsky kraj, bratislava - devinska nova ves",0
172859,1,0,"nitriansky kraj, levice",0
172863,1,1,"trenciansky kraj, banovce nad bebravou",26
172977,0,0,"banskobystricky kraj, lucenec",0
172992,1,0,"presovsky kraj, hanusovce nad toplou",16
173027,1,1,"bratislavsky kraj, bratislava - petrzalka",0
173030,0,0,"zahranicie, zahranicie - ostatne",0
173035,1,0,"kosicky kraj, kosice - okolie",0
173037,0,0,"trnavsky kraj, hlohovec",0
173038,1,0,"presovsky kraj, vranov nad toplou",16
173049,1,1,"zilinsky kraj, tvrdosin",17
173192,0,1,"banskobystricky kraj, lucenec",0
173269,0,0,"presovsky kraj, kezmarok",16
173291,1,1,"ceska republika, cz - praha",0
173297,1,1,"zahranicie, zahranicie - usa",15
173403,0,0,"nitriansky kraj, hurbanovo",18
173450,1,0,"bratislavsky kraj, bratislava - petrzalka",15
173539,0,1,"presovsky kraj, presov",0
173540,0,0,"banskobystricky kraj, lucenec",16
173541,1,1,"presovsky kraj, kezmarok",0
173634,1,0,"kosicky kraj, kosice - zapad",0
173642,0,1,"trenciansky kraj, prievidza",0
173648,0,0,"zahranicie, zahranicie - kanada",0
173723,1,0,"nitriansky kraj, komarno",10
173743,0,1,"zahranicie, zahranicie - francuzsko",0
173744,1,0,"banskobystricky kraj, rimavska sobota",0
173745,0,0,"nitriansky kraj, vrable",0
173748,1,1,"presovsky kraj, presov",0
173769,1,1,"kosicky kraj, roznava",21
173821,0,0,"presovsky kraj, bardejov",17
173829,1,0,"nitriansky kraj, vrable",17
173852,0,0,"nitriansky kraj, nove zamky",21
173859,0,0,"zahranicie, zahranicie - usa",0
173914,0,1,"presovsky kraj, humenne",18
173968,1,0,"banskobystricky kraj, banska bystrica",0
173969,0,1,"presovsky kraj, vranov nad toplou",0
173970,0,0,"presovsky kraj, sabinov",16
173971,1,1,"kosicky kraj, michalovce",0
173972,1,1,"bratislavsky kraj, bratislava - raca",24
173973,1,1,"ceska republika, cz - zlinsky kraj",0
173975,1,1,"kosicky kraj, kosice - zapad",0
173978,0,0,"trnavsky kraj, trnava",0
174137,0,0,"trnavsky kraj, senica",0
174139,1,1,"banskobystricky kraj, lucenec",0
174234,1,1,"zilinsky kraj, ruzomberok",15
174235,0,0,"presovsky kraj, medzilaborce",0
174236,0,0,"kosicky kraj, trebisov",0
174237,1,0,"presovsky kraj, poprad",0
174238,1,0,"kosicky kraj, kosice - saca",12
174261,1,1,"banskobystricky kraj, banska bystrica",0
174444,0,0,"kosicky kraj, trebisov",0
174623,1,1,"kosicky kraj, kosice - sidlisko tahanovce",0
174624,1,1,"nitriansky kraj, topolcany",8
174625,0,1,"trenciansky kraj, nove mesto nad vahom",14
174626,0,0,"bratislavsky kraj, bratislava - petrzalka",26
174868,1,1,"zilinsky kraj, ruzomberok",0
174872,1,0,"presovsky kraj, humenne",17
174876,1,0,"trenciansky kraj, povazska bystrica",0
174877,1,0,"nitriansky kraj, nitra",0
174910,0,0,"nitriansky kraj, nitra",19
174993,1,1,"presovsky kraj, sabinov",18
175094,1,1,"trenciansky kraj, prievidza",30
175095,1,0,"banskobystricky kraj, banska bystrica",0
175096,1,0,"trenciansky kraj, puchov",0
175245,1,1,"presovsky kraj, poprad",17
175253,1,0,"zilinsky kraj, trstena",13
175428,0,0,"kosicky kraj, spisska nova ves",16
175429,0,0,"banskobystricky kraj, ziar nad hronom",0
175430,1,1,"trenciansky kraj, prievidza",18
175477,1,0,"presovsky kraj, poprad",0
175487,1,0,"zilinsky kraj, martin",17
175690,1,1,"zilinsky kraj, namestovo",0
175691,0,0,"zahranicie, zahranicie - ostatne",0
175693,1,0,"presovsky kraj, snina",13
175694,1,0,"presovsky kraj, vranov nad toplou",0
175696,0,0,"kosicky kraj, roznava",0
175762,1,1,"presovsky kraj, bardejov",18
175875,1,0,"zilinsky kraj, tvrdosin",0
175877,1,0,"zahranicie, zahranicie - ostatne",0
